id,github_age_in_days,github_in_org,github_in_pade_org,github_personal_paid,status,userAgent,answer-3,answer-9,answer-10,answer-11,answer-12,answer-14,answer-15,answer-45,answer-58,answer-59,answer-60,answer-62,answer-63
703,756.396226851852,f,f,t,Complete,Mozilla/5.0 (X11; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0,New programmer,No,5,"Better Subversion support. In particular, adding files is wonky. Many times (and there's no way of knowing when I'll have to) I'll have to check out a Git version of a repo for the sole purpose of adding files, then immediately switch back to Subversion for my actual work. 

I realize that it's called ""GitHub"", not ""SubversionHub"", but Subversion support was the key feature that convinced me to migrate from Codeplex. I'm a huge fan of Github's ability to visibly tie users to their open source projects, but I don't really like Git as a VCS.",,Other (please specify),No thanks!,,Open source projects,Make Subversion support first-class. ,,,
704,"1,476.73385416667",t,f,t,Complete,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36",Experienced programmer,Yes,10,,< 10,Other (please specify),Yes.,,Open source projects,"Not sure how, but it seems that git, and github in particular should be more accessible to non-programmers. So many people write code or other sorts of documents where versions are stored in separate files. They could really benefit from using git but it doesn't seem to be accessible to them.",GitHub.com,,
705,987.975740740741,f,f,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",Experienced programmer,Yes,10,,< 10,Other (please specify),No thanks!,,Open source projects,"I would like to be able to have two tiers of projects. One open source, the other purchasable open source. So customers would get read only access to their purchased (github) projects. I don't think I can do this now, can I ..",GitHub.com,,
706,423.750578703704,t,t,f,Complete,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36",Experienced programmer,Yes,10,,< 10,Project management tools,Yes.,"We use JIRA instead of GitHub issues because we need the ability to manage sprints, to create high level feature stories, and give access to non-developers to create/manage issues without actually having access to the code.",Social network for developers,Be able to comment on source code when white space changes are ignored.,GitHub.com,,
707,968.433472222222,f,f,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2",Experienced programmer,No,10,,,Pricing,Yes.,,Open source projects,,,,Per user pricing (instead of per repository)
708,"1,087.29613425926",t,t,t,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36",Experienced programmer,Yes,8,,"501 - 1,000",User administration tools,Yes.,"Would love a way to better administer teams, as well as ways to group projects within my organization for quicker access.",Open source projects,"I'm really excited about exploring other open source projects, so I wish there were some form of smarter search, would could also allow me to get a quick glimpse of a project to see what its all about.",GitHub.com,,
709,"1,299.15748842593",f,f,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.1.17 (KHTML, like Gecko) Version/7.1 Safari/537.85.10",Experienced programmer,Yes,8,The interface in gathering more and more cruft over time.  You stopped supporting downloads.  I think the graph showing a count of clones went missing (though I haven't looked for a while),< 10,Project management tools,Yes.,,Open source projects,,GitHub.com,,
710,377.662673611111,f,f,f,Complete,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:32.0) Gecko/20100101 Firefox/32.0.3 Waterfox/32.0,Experienced programmer,Yes,10,,< 10,GitHub desktop apps,Yes.,There are a large number of linux users so getting a linux github gui would be wonderful. The majority of us are cross development so possibly add the name of the computer that you upload from.  ,Open source projects,Linux Desktop Gui,Both GitHub.com and GitHub Enterprise,,
711,696.052430555556,t,f,f,Complete,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",Experienced programmer,No,5,See wish.,,Help documentation,Yes.,,Social network for developers,"It would be nice to see free private repositories, even if they were limited. This is the primary reason I tend to use Bitbucket instead.",,,
712,856.614270833333,t,f,f,Complete,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36",Experienced programmer,No,10,,,Project management tools,Yes.,,Open source projects,Limited free accounts for non-opensource projects (ala Bitbucket),,,
713,609.594768518519,t,t,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",Experienced programmer,Yes,8,,10 - 50,Code review,No thanks!,,Open source projects,,GitHub.com,,
714,"2,111.39440972222",f,f,f,Complete,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36",Experienced programmer,No,10,,,Pricing,Yes.,,Open source projects,,,,Per user pricing (instead of per repository)
715,150.509618055556,f,f,f,Complete,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0,New programmer,No,9,,,Other (please specify),Yes.,,Private business projects,,,,
716,"1,761.64465277778",t,f,t,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",Designer,Yes,10,,"1,000+",Help documentation,Yes.,I don't use GitHub enough to be confident using it so I always have an e-book handy to look up what I need to do. I'm determined not to use a GUI so I can learn the commands properly.,Other (please specify),,GitHub Enterprise,,
717,367.79880787037,f,f,t,Complete,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",Other (please specify),No,10,,,GitHub desktop apps,Yes.,,Open source projects,,,,
718,"1,285.72487268519",t,f,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",Experienced programmer,No,10,,,Other (please specify),Yes.,,Open source projects,,,,
720,"1,647.54388888889",t,t,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.1.17 (KHTML, like Gecko) Version/7.1 Safari/537.85.10",Experienced programmer,Yes,10,,10 - 50,Pricing,Yes.,,Social network for developers,,GitHub.com,,Per user pricing (instead of per repository)
721,871.531828703704,f,f,t,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36",New programmer,No,10,,,Code review,Yes.,"Not really sure, just picked one because I had to",Open source projects,,,,
722,"1,349.9308912037",f,f,f,Complete,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/37.0.2062.120 Chrome/37.0.2062.120 Safari/537.36",Experienced programmer,No,8,,,Project management tools,Yes.,,My personal portfolio,,,,
723,"1,039.71456018519",f,f,t,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36",Experienced programmer,No,10,,,Other (please specify),Yes.,,Open source projects,"I'll say, very vaguely, ""increase visibility."" I know GitHub is this vast collection of knowledge, but I always feel so cut off from everything at the landing page/my profile page. I suppose it may be my own unfamiliarity with all of the features available, and so perhaps I'm simply in need of training, and in that case I would use my wish to acquire training. :)",,,
724,343.901898148148,f,f,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",Experienced programmer,No,10,,,Pricing,Yes.,,Open source projects,"I love it the way it is. I don't feel I need anything because I use Github for the public stuff and Bitbucket for the private stuff.
To me something that is missing in the open source wolrd, and that is not especially related to code versioning / hosting, is have somewhere to say : ""I wish there were a library to do this "" or ""I wish this software had this feature"", or to have a smart search / recommendation engine for libraries. To me issues don't really cover that need.",,,
725,376.620601851852,t,t,f,Complete,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/32.0.1700.107 Chrome/32.0.1700.107 Safari/537.36",Experienced programmer,Yes,10,,< 10,Code review,No thanks!,"It would be useful to be able to accept pull requests, but edit the code before it gets merged. For simple changes, this is much simpler and faster than asking the author of the PR to do it (and people often don't bother).

I realise I can do this using git CLI, but then there's no point for the nice github interface.",My personal portfolio,See above.,GitHub.com,,
726,"1,210.01319444444",f,f,f,Complete,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36",Experienced programmer,Yes,7,free private repository :-),< 10,Other (please specify),Yes.,,Open source projects,and again... free private repository :-),GitHub.com,,
727,339.947916666667,f,f,f,Complete,"Mozilla/5.0 (BB10; Touch) AppleWebKit/537.35+ (KHTML, like Gecko) Version/10.2.1.2141 Mobile Safari/537.35+",Experienced programmer,No,8,,,Help documentation,No thanks!,,Open source projects,,,,
728,"1,133.34385416667",f,f,t,Complete,Mozilla/5.0 (Windows NT 6.1; rv:31.0) Gecko/20100101 Firefox/31.0,Experienced programmer,No,10,,,Pricing,Yes.,,Open source projects,It'd be nice to know how many times a repo has been cloned.  It'd be AWESOME to have the list of github ids that cloned a repo.  This info should be restricted to the repo owner.,,,Other (please specify)
729,"1,116.12837962963",t,f,t,Complete,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",New programmer,Yes,10,,10 - 50,Other (please specify),No thanks!,,Open source projects,Make the code search work!,GitHub.com,,
730,"2,056.88232638889",t,t,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",Experienced programmer,Yes,10,,< 10,Project management tools,Yes.,,Open source projects,,Both GitHub.com and GitHub Enterprise,,
731,863.489699074074,f,f,f,Complete,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",Experienced programmer,Yes,10,,101 - 500,Project management tools,Yes.,,Open source projects,,GitHub.com,,
732,222.78443287037,f,f,f,Complete,"Mozilla/5.0 (iPad; CPU OS 8_0_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/38.0.2125.59 Mobile/12A405 Safari/600.1.4",New programmer,Yes,9,Easier use,10 - 50,GitHub desktop apps,Yes.,"Easy ways to do all the things with windows app, without console (which is good though)",Open source projects,,GitHub.com,,
733,384.734930555556,t,t,f,Complete,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:32.0) Gecko/20100101 Firefox/32.0,Experienced programmer,Yes,10,,10 - 50,Code review,Yes.,,Other (please specify),"When user checking file history by commits, clicking on the commit name he got that whole commit, I think that will be useful to have an option to get only specific file changes in that commit. It will be very useful at least for me.",GitHub.com,,
734,355.836435185185,f,f,f,Complete,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Maxthon/3.0 Chrome/22.0.1229.79 Safari/537.1",Experienced programmer,Yes,10,,< 10,GitHub desktop apps,No thanks!,The Mac Os version of the Github Desktop App is worst than the Windows OS counterpart,Open source projects,,GitHub.com,,
735,378.787939814815,f,f,f,Complete,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",New programmer,Yes,10,,51 -  100,GitHub desktop apps,Yes.,I was happy with everything,Open source projects,be able to download individual files,GitHub.com,,
736,41.71375,f,f,t,Complete,"Mozilla/5.0 (Linux; Android 4.4.4; XT1045 Build/KXB21.14-L1.56) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.102 Mobile Safari/537.36",Writer,No,9,At least one private repo per user,,Other (please specify),Yes.,,My personal portfolio,For free repos for life,,,
737,398.624780092593,f,f,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",Experienced programmer,Yes,9,,< 10,Pricing,Yes.,,Open source projects,,GitHub.com,,Currency choice (more than U.S.)
738,525.580532407407,f,f,t,Complete,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36",Experienced programmer,No,10,,,Pricing,Yes.,,My personal portfolio,,,,Per user pricing (instead of per repository)
739,778.93125,f,f,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.1.17 (KHTML, like Gecko) Version/7.1 Safari/537.85.10",Other (please specify),No,8,I'm German - we don't give higher ratings than 8. ;-),,Pricing,No thanks!,,Open source projects,,,,Currency choice (more than U.S.)
740,"1,097.69247685185",t,f,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.1.17 (KHTML, like Gecko) Version/7.1 Safari/537.85.10",Experienced programmer,Yes,9,,10 - 50,Code review,Yes.,,Open source projects,,GitHub.com,,
741,"1,222.77582175926",f,f,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36",Experienced programmer,No,9,,,Code review,No thanks!,,Open source projects,,,,
742,830.499201388889,f,f,f,Complete,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:32.0) Gecko/20100101 Firefox/32.0,Project/product manager,No,7,,,Help documentation,Yes.,,Open source projects,,,,
743,446.383738425926,t,t,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",Experienced programmer,Yes,10,,101 - 500,Other (please specify),No thanks!,,Private business projects,1 free private repo per user.,GitHub.com,,
744,"1,007.71403935185",t,t,t,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36",Experienced programmer,Yes,10,,< 10,User administration tools,Yes.,,My personal portfolio,,GitHub.com,,
745,22.3608796296296,f,f,f,Complete,"Mozilla/5.0 (iPad; CPU OS 8_0_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/38.0.2125.59 Mobile/12A405 Safari/600.1.4",New programmer,No,10,,,Code review,Yes.,To be honest you meet my needs very well at the moment.,Open source projects,The way I use it now.,,,
746,5.78481481481481,t,t,f,Complete,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",New programmer,Yes,10,,10 - 50,Pricing,Yes.,,Private business projects,,GitHub.com,,
747,731.311643518519,f,f,t,Complete,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0,Experienced programmer,Yes,10,,51 -  100,Pricing,Yes.,,Open source projects,,Both GitHub.com and GitHub Enterprise,,
748,"1,180.82861111111",t,t,f,Complete,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",Experienced programmer,Yes,7,,10 - 50,Project management tools,No thanks!,,Open source projects,,GitHub.com,,
749,38.6508449074074,f,f,f,Complete,"Mozilla/5.0 (Linux; Android 4.3; SAMSUNG-SGH-I747 Build/JSS15J) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.102 Mobile Safari/537.36",Experienced programmer,No,9,,,User administration tools,Yes.,"github is an amazing tool and easy to use.   as a user for only a month, i do not have a strong opinon yet on what to improve.  ",Open source projects,i am very satisfied with github at this time.,,,
750,5.28667824074074,f,f,f,Complete,"Mozilla/5.0 (iPad; CPU OS 8_0_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12A405 Safari/600.1.4",Designer,Yes,10,,101 - 500,GitHub desktop apps,Yes.,IOS App to allow Drupal development directly with Git support.,Social network for developers,GitHub daytime talkshow?,Both GitHub.com and GitHub Enterprise,,
751,"1,275.32118055556",t,t,t,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36",Experienced programmer,Yes,8,"make easier to use command line tools ... make the github app support branch visualization
conventions for how to manage production qa feature branches.",< 10,GitHub desktop apps,Yes.,"branch visualization support
conventions for how to manage production qa feature branches.",Social network for developers,"add the Gitx branching support to the github app 
conventions for how to manage production qa feature branches.",GitHub.com,,
752,"1,338.78991898148",t,t,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",Experienced programmer,Yes,10,,10 - 50,Other (please specify),Yes.,,Open source projects,,GitHub.com,,
753,"1,280.06174768519",t,f,t,Complete,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Mobile/11D257",Experienced programmer,Yes,10,,10 - 50,Code review,No thanks!,,My personal portfolio,,GitHub.com,,
754,"2,321.71920138889",f,f,f,Complete,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_0_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12A405 Safari/600.1.4",Experienced programmer,No,5,free private repos,,Pricing,No thanks!,,My personal portfolio,"Unlimited free private repos ... limited by disk space?
",,,Per user pricing (instead of per repository)
755,"1,210.86395833333",t,f,f,Complete,"Mozilla/5.0 (Linux; Android 4.4.2; D6503 Build/17.1.2.A.0.314) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.102 Mobile Safari/537.36",Experienced programmer,No,10,,,Code review,Yes.,,Open source projects,,,,
756,"1,014.41787037037",t,t,t,Complete,Mozilla/5.0 (Android; Mobile; rv:33.0) Gecko/33.0 Firefox/33.0,Experienced programmer,Yes,10,,"1,000+",Project management tools,Yes.,,My personal portfolio,Add support for Mercurial,GitHub.com,,
757,"1,239.71277777778",t,f,t,Complete,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36",New programmer,No,9,"Prices in other currencies (Brazilian Real) and prices equivalent financial reality of the country. 

R$ 9 BRL to R$10BRL for the plan ""Micro"" is a fair price for the vast majority of the people of Brazil.",,Pricing,Yes.,,Social network for developers,enable shared SSL certificate and/or custom SSL certificate for Github Pages,,,Currency choice (more than U.S.)
758,848.946458333333,f,f,f,Complete,Mozilla/5.0 (X11; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0 Iceweasel/31.1.0,Experienced programmer,No,6,"Make it less social, more geekie? Just kiding.",,Code review,Yes.,,Open source projects,,,,
759,188.100659722222,f,f,t,Complete,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",Other (please specify),No,8,Same as above. Easier usability/documentation (easy tutorials),,GitHub desktop apps,Yes.,"When I started using Github, I had a really confusing time figuring out how to use it (+ Github windows program). Still have some problem sometimes. ",Open source projects,,,,
760,"1,066.78962962963",f,f,f,Complete,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0,Experienced programmer,Yes,10,,< 10,Other (please specify),Yes.,,Open source projects,Build a github cli to do more tasks in the command line,GitHub.com,,
761,"1,574.9137962963",t,f,f,Complete,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36",Other (please specify),No,10,,,Pricing,Yes.,,Open source projects,"Plain simple (""bare"") private repositories for a decent price. I currently have 16 tiny private repositories that come and go frequently. I host them on a 10$ Linode, because it is much cheaper than paying 22$ for a 20-repo-github account -- and then I'm limited to 20 repositories. I don't need bug tracking for these repos. I don't want to share the repos with other persons. I don't need a wiki. They are plain, simple git bare repositories.",,,Per user pricing (instead of per repository)
762,"1,062.57734953704",f,f,f,Complete,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",Experienced programmer,No,8,,,Pricing,No thanks!,,My personal portfolio,,,,Per user pricing (instead of per repository)
763,706.873611111111,t,f,f,Complete,Mozilla/5.0 (X11; Linux x86_64; rv:32.0) Gecko/20100101 Firefox/32.0,New programmer,Yes,9,,< 10,,Yes.,,Open source projects,,Both GitHub.com and GitHub Enterprise,,
764,"1,335.02831018519",t,f,t,Complete,"Mozilla/5.0 (Linux; Android 4.4.4; Nexus 5 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.102 Mobile Safari/537.36",Experienced programmer,Yes,10,,< 10,Project management tools,Yes.,,Open source projects,Free private repsoritories for open source companies to develop projects in before being released. ,GitHub.com,,
765,853.486550925926,t,f,t,Complete,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:32.0) Gecko/20100101 Firefox/32.0,Experienced programmer,Yes,10,,51 -  100,Project management tools,Yes.,It will be awesome to have tools for time measure and define how many time (in hour format) an user will spend in a issue.,Open source projects,Improve an Project Management area.,GitHub.com,,
766,838.459502314815,f,f,f,Complete,"Mozilla/5.0 (Linux; Android 4.1.2; SPH-L300 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.102 Mobile Safari/537.36",Experienced programmer,Yes,8,My previous statement about a single private repo.,101 - 500,User administration tools,Yes.,I would like the option to have at least one free private repo that I can then later make public. That way I can have a repo for a project that I am starting out with and not ready for public consumption for whatever reason. Once public I then have the option for another single private repo.,Open source projects,Possibly some type of help wanted board associated with a repo so that it is easy to see what the project needs assistance with in terms of skillsets.,GitHub.com,,
767,736.829733796296,t,t,t,Complete,"Mozilla/5.0 (Linux; Android 4.4.4; Nexus 7 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.102 Safari/537.36",Experienced programmer,Yes,10,,< 10,Help documentation,Yes.,,Open source projects,"Sometimes i have problemy finding a particular method or line od core using search, it doesnt always show even if i know ITS there in a repo. Therefor i dont have full trust with search",GitHub.com,,
768,"1,049.55240740741",t,t,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36",Project/product manager,Yes,10,,10 - 50,Code review,Yes.,"As someone new to code reviews, I really had no idea how to use the pull requests as code reviews.  I've heard that other companies do it, but they way in which they do is not intuitive to me.",My personal portfolio,Integration from other project management tools TO GitHub.  I'd like to be able to access tickets/tasks from GitHub itself.,GitHub.com,,
769,"1,357.00333333333",f,f,f,Complete,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:33.0) Gecko/20100101 Firefox/33.0,Experienced programmer,No,8,quality and reliability,,Help documentation,Yes.,yes,Open source projects,user interface and visualisation,,,
770,812.248356481481,t,f,t,Complete,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36",New programmer,Yes,10,,< 10,Other (please specify),Yes.,,Open source projects,,GitHub.com,,
771,"1,945.53342592593",t,t,f,Complete,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",Experienced programmer,Yes,10,,"501 - 1,000",Project management tools,Yes.,"I don't have significant daily pain points with github, but feel free to contact me to discuss new feature ideas: I'm happy to provide feedback.",Open source projects,Remove developer following and starring. I really think it promotes a bullshit pop culture mentality.,GitHub.com,,
772,583.187465277778,f,f,f,Complete,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",Experienced programmer,No,8,You can't. I like recommending multiple code repositories so that all projects are sunk if a single site goes under/crashes. For me GitHub is perfect as it is.,,GitHub desktop apps,No thanks!,,Open source projects,,,,
773,"1,326.8637962963",t,f,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",Experienced programmer,Yes,10,,101 - 500,Help documentation,Yes.,Template system for API,Open source projects,git-flow implementation for organization repos,GitHub.com,,
774,"1,194.24559027778",t,t,t,Complete,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_0_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/38.0.2125.59 Mobile/12A405 Safari/600.1.4",Project/product manager,Yes,10,,10 - 50,Project management tools,Yes.,"No way to manage a team of developers. Understand the progress towards our roadmap or their burn down of issues.

We do our best with what's available... But it doesn't provide enough organization.

We use zenhub.io to help",Open source projects,Project management tools to better understand the progress towards your road map,GitHub.com,,
775,"1,615.5012037037",t,t,f,Complete,"Mozilla/5.0 (Linux; Android 4.4.4; D6603 Build/23.0.A.2.93) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.102 Mobile Safari/537.36",Experienced programmer,Yes,10,,"501 - 1,000",Project management tools,Yes.,,Open source projects,,GitHub.com,,
776,891.723321759259,t,t,f,Complete,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",Experienced programmer,Yes,10,,< 10,GitHub desktop apps,Yes.,,My personal portfolio,"improve the desktop app to the point where I never, ever, again need to see Git bash.. :) ",GitHub.com,,
777,498.67025462963,t,t,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",Experienced programmer,Yes,9,if it could write my code for me :),10 - 50,Other (please specify),No thanks!,,Private business projects,see #5 and #3,GitHub.com,,
778,"1,942.89009259259",f,f,t,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",Experienced programmer,No,10,,,Project management tools,Yes.,"Issues needs some sort of voting, so those nasty ""+1"" will be obsolete.",Open source projects,Make the star functionality easier to reach and navigate. Right now it is too hidden (I always forget where I have to click) and navigation is clumsy.,,,
779,"2,003.44130787037",t,t,f,Complete,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_0_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12A405",Experienced programmer,Yes,10,,10 - 50,Project management tools,Yes.,,Other (please specify),,GitHub.com,,
780,"1,311.54243055556",f,f,t,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",Experienced programmer,Yes,8,,101 - 500,Other (please specify),No thanks!,,Open source projects,,GitHub.com,,
781,"1,746.26865740741",t,t,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",Experienced programmer,Yes,10,,10 - 50,Code review,Yes.,,Private business projects,Don't stop being awesome!,GitHub.com,,
